match_id,winning_team,mid_boss.team_claimed,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,25,27,31,35,50,52,58,60,63,64,65,66,67,69,72,76,77,79,80,81
84033080,Team0,1,-21056,0,0,0,0,0,0,0,0,0,0,-22352,0,-24009,0,0,25423,0,-32429,23614,0,0,0,-27888,0,0,0,24803,25770,0,0,25499,0,26380,-23275,0,0,0
84309199,Team1,-1,24299,0,0,0,0,0,-28855,-34289,0,20434,0,0,0,0,24700,0,0,0,35467,23617,24102,0,0,0,0,0,-28855,-29723,0,-39331,0,0,0,0,0,0,-28693,0
84093907,Team0,1,0,0,0,0,-25344,0,25473,24772,0,0,0,-30872,0,-25180,0,0,0,0,-27839,0,0,0,0,24343,-27667,0,0,0,30980,0,0,0,23328,26005,0,-24234,0,0
84031719,Team0,0,0,0,0,0,-15359,25646,0,0,0,-14324,-19698,23097,-17123,0,0,0,25040,0,0,0,0,0,0,0,0,-10751,0,0,-11386,0,0,0,26032,0,28222,24947,0,0
84031381,Team0,1,0,0,-20364,0,29857,0,0,32514,26123,-26262,30538,0,0,30866,-17776,26782,-21963,0,0,-21220,0,0,0,0,0,0,0,0,0,0,0,0,0,-20371,0,0,0,0
84593353,Team1,0,0,0,0,0,-23415,0,0,26786,0,0,-34825,0,0,0,0,0,-23136,0,0,0,-21690,27835,-33702,0,0,0,29371,0,0,26892,0,0,24419,28755,0,-22985,0,0
84152979,Team1,-1,-31066,0,0,0,0,0,-26805,-29529,0,0,-25936,0,0,0,0,-27381,19318,0,0,0,23288,0,0,-27294,23764,0,0,0,0,0,0,0,28387,22904,0,23414,0,0
84624608,Team0,0,0,0,0,-21853,0,-29621,0,0,0,0,0,0,0,0,0,0,-20714,0,0,27003,0,-30600,28435,29727,0,0,0,-21744,0,0,0,-26235,33083,27966,0,27073,0,0
84248405,Team0,0,0,0,26488,0,0,0,0,0,27230,0,0,-23381,0,24901,-22027,0,23256,0,-23012,0,24886,0,28147,-24017,0,0,0,-25491,0,0,0,0,-30391,0,0,0,0,0
84563712,Team0,0,0,0,-21647,0,0,0,-22976,0,0,0,0,0,0,0,0,0,26868,-25084,26348,-26345,-21088,0,0,0,0,23627,26640,0,0,0,0,0,28122,0,0,23861,0,-20327
84215509,Team0,1,-31007,0,0,0,0,-33557,32561,0,-24178,0,0,0,-24983,0,-25222,0,0,0,0,-26759,0,0,0,0,36148,28216,0,31101,29732,0,0,0,29904,0,0,0,0,0
84687531,Team0,1,-26677,0,38544,0,0,0,0,0,26122,0,0,0,-19658,30387,27938,0,0,0,0,0,0,0,0,-18446,0,0,0,-25618,38836,0,0,0,35134,-20024,0,0,-20811,0
84755793,Team1,0,23525,21269,0,20369,0,-37269,0,0,0,0,0,0,0,-23882,0,-19790,0,-24733,0,0,0,0,0,0,0,0,-22874,0,-30802,0,0,0,23784,30119,0,18497,0,0
84430485,Team1,-1,0,0,0,27806,0,0,0,24933,25650,0,0,29058,25563,0,0,0,23385,0,0,-25953,-25383,0,-25603,0,0,0,0,0,0,-34213,0,0,0,-25097,0,-27604,0,0
84095232,Team0,0,0,0,0,-31966,0,0,0,0,25756,0,20043,0,0,0,0,23668,-25644,0,0,0,0,0,0,22635,0,22968,-23863,0,31614,0,0,-21513,0,0,-22217,-20145,0,0
84000511,Team0,0,0,-26209,0,0,0,0,22558,0,0,-24586,0,0,20041,-29270,0,0,-25824,0,0,21449,0,0,0,0,0,0,18307,-35490,0,29915,0,-27093,0,0,0,29948,0,0
84122867,Team1,1,0,-26559,0,0,-22935,-29868,0,0,-21895,0,0,0,0,-23927,0,0,0,-22936,29843,28959,28904,0,0,0,0,0,0,27666,26682,0,0,0,0,0,0,27393,0,0
84122963,Team1,1,0,0,0,0,23319,31160,0,0,0,0,-31730,0,0,0,-33050,22474,24198,0,0,0,-27914,0,0,0,0,0,0,-26425,0,0,0,0,0,-28203,20624,24513,-24884,0
84338769,Team0,0,0,-20754,0,29777,0,0,32959,0,0,0,0,0,24472,0,-22673,-18900,0,-27658,25791,0,24570,0,0,0,0,0,0,0,0,0,0,0,-22617,-24208,0,22368,0,0
84181749,Team1,0,0,0,21972,-38286,0,0,0,0,24489,0,-26759,0,25285,0,0,-28536,28650,0,0,0,27727,0,0,0,0,0,-23696,0,0,0,0,0,0,27463,0,-27238,-26851,0
84062823,Team1,0,0,0,0,-25017,0,0,0,0,0,0,0,0,19932,-25512,0,0,0,-26216,0,0,22931,0,0,0,0,0,28765,0,0,23676,0,-26727,0,27196,-23947,0,24543,-23647
84094744,Team1,1,0,30251,0,-26559,25155,0,0,-26238,-30748,0,0,0,35395,0,-23974,0,0,0,0,-29734,0,0,-25460,26640,31102,0,0,0,0,0,0,0,0,0,0,25615,0,0
84593177,Team1,1,-26905,0,0,0,0,0,0,0,0,-26488,-25065,0,0,31181,0,0,21703,0,-28176,-28121,0,0,24729,0,0,-32703,0,0,0,0,21873,0,24825,35028,0,0,0,0
